baseClassifier,datasetName,attributeName,task,dsMatrixCorrelSD,dsEigenvaluePropIntercept,dsEigenvalueCumulativeIntercept,dsChiSquaredMax,attChiSquaredNormalized,attClassifierLogisticNormalized,attCorrelationNormalized,attReliefFNormalized,attSymmetricalUncertNormalized,dsLOGnInstances,dsLnNumClasses,wrapperRelevance
simpleLogisticRegression,sonar_all_data_part3,s18,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.275944524151124,0.0443364713027634,0.145108473188702,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part3,s58,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.574844571975132,0.559368357121166,0.043389275480966,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s53,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.372549019607843,0.430914060127543,0.170896438804748,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part3,s43,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.593017694882831,0.710901913149104,0.433278755628326,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part3,s38,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.344811095169775,0.122988156696022,0.399713467048711,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s33,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.583931133428981,0.325539022168236,0.125460499386001,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s3,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.52415112386418,0.583662313999393,0.0855505525992632,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s9,classification,0.3281669399,0.1757211538,0.3348942308,41.498,1.0,1.0,0.91488756048961,0.958588581230091,1.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s49,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.753000144585281,0.965486329000448,1.0,1.0,0.713738019169329,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s4,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.52306135235433,0.603316898251905,0.713350412752633,0.142367066895369,0.506709265175719,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s44,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.447756518386428,0.63334827431645,0.779390834044976,0.776770399411909,0.679872204472843,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s54,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.396549231288255,0.301658449125952,0.520068317677199,0.294290615045332,0.611501597444089,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s19,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.387718511878082,0.393395957870766,0.323940210732664,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s14,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.549529359031824,0.447765442641617,0.285469247733399,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s59,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.202599731062304,0.372331340734415,0.230825777995589,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s24,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.232631107126849,0.210646171363507,0.1587846116148,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s34,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.56028686687584,0.489610019925989,0.50453320264641,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part4,s39,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.310174809502465,0.161969826359237,0.339377603528547,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part4,s29,classification,0.3281669399,0.1757211538,0.3348942308,41.498,0.0,0.172568354997759,0.104184457728437,0.608674344523401,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s10,classification,0.3204628349,0.1702338462,0.3137980769,39.962,1.0,1.0,1.0,1.0,1.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s45,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.555903107952555,0.744690265486726,0.99492876824764,0.950497058226821,0.759722222222222,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s5,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.511861268204795,0.676548672566372,0.651433429090696,0.0632988435788192,0.55,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s20,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.454056353535859,0.731858407079646,0.656973676496453,0.166565226212213,0.444444444444444,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s35,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.421750663129973,0.531858407079646,0.667379961306209,0.661594643944005,0.452083333333333,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s15,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.357522123893805,0.16802485782963,0.424223980523433,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s25,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.195575221238938,0.0741924136718063,0.0912964090079123,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part5,s60,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.153097345132743,0.26399718590608,0.0689795090282004,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part5,s55,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.0893805309734513,0.280354106818315,0.0896733617366606,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part5,s40,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.238053097345133,0.105323327666061,0.307770338811118,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part5,s50,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.506194690265487,0.528287506595533,0.0969770744572936,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part5,s30,classification,0.3204628349,0.1702338462,0.3137980769,39.962,0.0,0.265929203539823,0.0123702878583573,0.278352607019679,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,accent_mfcc_data_1,X10,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,1.0,1.0,1.0,1.0,1.0,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X6,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.865694110905776,0.883620689655172,0.570281124497992,0.59620253164557,0.826684397163121,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X7,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.627262946476905,0.864224137931034,0.835706462212486,0.675949367088608,0.761081560283688,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X1,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.603585568952651,0.881465517241379,0.729098211025922,0.791139240506329,0.830230496453901,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X4,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.530910041262741,0.890086206896552,0.568455640744797,0.59873417721519,0.649822695035461,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X9,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.482826205892176,0.890086206896552,0.568090543994158,0.664556962025316,0.718528368794326,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X5,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.473494511894612,0.890086206896552,0.623220153340635,0.907594936708861,0.620567375886525,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X2,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.324093348560163,0.883620689655172,0.652427893391749,0.311392405063291,0.408244680851064,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X11,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.218576250878835,0.890086206896552,0.542898868200073,0.625316455696203,0.343085106382979,2.51719589794997,1.79175946922806,no
simpleLogisticRegression,accent_mfcc_data_1,X3,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.201283213414309,0.881465517241379,0.628696604600219,0.40253164556962,0.327127659574468,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X12,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.196005526482254,0.877155172413793,0.566265060240964,0.488607594936709,0.269503546099291,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,accent_mfcc_data_1,X8,classification,0.3869484292,0.1610857353,0.4489567647,187.22217,0.0,0.890086206896552,0.219788243884629,0.434177215189873,0.0,2.51719589794997,1.79175946922806,yes
simpleLogisticRegression,EEG_Eye_State,O1,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,1.0,-0.001263466892628,0.0902942720704053,0.0239513253189221,0.941288393585213,4.17551181336345,0.693147180559945,no
simpleLogisticRegression,EEG_Eye_State,P7,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.911645369080649,0.0,0.0980698552391429,0.0173523032241462,0.860831747757543,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,AF3,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.788598169217472,-0.126263466892628,0.130734805110383,0.0390426822543289,1.0,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,AF4,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.733198037789073,0.0,0.0943820786558992,0.0187125473328186,0.872247893449307,4.17551181336345,0.693147180559945,no
simpleLogisticRegression,EEG_Eye_State,F8,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.503460131339086,1.0,0.164012300922569,0.0787471048858498,0.498505028540364,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,F4,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.391613145405515,0.0883821571238349,0.599607470560292,0.55758979449285,0.56482739874966,4.17551181336345,0.693147180559945,no
simpleLogisticRegression,EEG_Eye_State,P8,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.363484583779523,0.0707087519670742,0.119708978173363,0.0130142274181096,0.43789073117695,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,T8,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.33981762806454,0.44065866723157,0.590269270195265,0.572111319436785,0.443870617015493,4.17551181336345,0.693147180559945,no
simpleLogisticRegression,EEG_Eye_State,FC6,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.287365367742322,0.294191078561917,0.803735280146011,0.754034778133157,0.583310682250612,4.17551181336345,0.693147180559945,no
simpleLogisticRegression,EEG_Eye_State,T7,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.279117103117383,0.0,0.0046128459634472,0.647623249145252,0.421310138624626,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,O2,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.237097258730248,-0.0202003389420167,0.313773533014976,0.258538289033491,0.281326447404186,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,F7,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.212974995231461,0.323231902917322,1.0,1.0,0.307148681706986,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,FC5,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.207110143500953,-0.0050500847355041,0.0941445608420632,0.0106429910665049,0.296276162000544,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,EEG_Eye_State,F3,classification,0.3954594073,0.2136954286,0.5724524762,1215.487676,0.197340411372464,0.0,0.486311473360502,0.524374103893239,0.251155205218809,4.17551181336345,0.693147180559945,yes
simpleLogisticRegression,magic04,fAlpha,classification,0.453654202,0.2513152727,0.467592,4384.2125,1.0,1.0,1.0,1.0,0.827182557412206,4.2792105126014,0.693147180559945,yes
simpleLogisticRegression,magic04,fWidth,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.773014857286229,0.795368729761104,0.576163824894789,0.414997671169073,0.663926369403985,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fLength,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.670819126582026,0.834887273171626,0.667208989544015,0.766185374941779,1.0,4.2792105126014,0.693147180559945,yes
simpleLogisticRegression,magic04,fM3Long,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.612511574199471,0.626724506629193,0.419562670831706,0.574289706567303,0.546868018943794,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fM3Trans,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.532888038615829,0.0,0.0083300793960692,0.335817419655333,0.488606916272004,4.2792105126014,0.693147180559945,yes
simpleLogisticRegression,magic04,fAsym,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.358052033289901,0.406354249404289,0.376567313115536,0.337214718211458,0.492717362166026,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fConc,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.124062759275469,0.0,0.0533862640461625,0.273404750815091,0.126708962559199,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fSize,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.101208301376815,0.0099590639701839,0.255520846891405,0.650675360968794,0.160039317308552,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fConc1,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.0982755968147073,0.0,0.0104125992450866,0.204005589194225,0.115807345188098,4.2792105126014,0.693147180559945,no
simpleLogisticRegression,magic04,fDist,classification,0.453654202,0.2513152727,0.467592,4384.2125,0.0714575308564537,0.0,0.141437806412426,0.556590591523055,0.0750603163256188,4.2792105126014,0.693147180559945,yes
simpleLogisticRegression,wifi_localization,wifiS1,classification,0.4983191168,0.30504,0.5656633333,3727.1476,1.0,1.0,0.993942016443098,1.0,1.0,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,wifi_localization,wifiS4,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.900161104432784,0.938591549295775,1.0,0.920740740740741,0.874911909795631,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,wifi_localization,wifiS5,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.689206566437026,0.682253521126761,0.904803115534401,0.93037037037037,0.729915433403806,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,wifi_localization,wifiS6,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.571146042083227,0.608450704225352,0.799653829511034,0.512592592592593,0.552501761804087,3.30102999566398,1.38629436111989,no
simpleLogisticRegression,wifi_localization,wifiS7,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.448358981007353,0.506103286384977,0.788403288619645,0.55037037037037,0.485553206483439,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,wifi_localization,wifiS3,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.378984213021239,0.490516431924883,0.76308957161402,0.493333333333333,0.381254404510218,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,wifi_localization,wifiS2,classification,0.4983191168,0.30504,0.5656633333,3727.1476,0.018911834884135,0.0995305164319249,0.207918649935093,0.167407407407407,0.0317124735729387,3.30102999566398,1.38629436111989,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,Weight,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,1.0,1.0,1.0,0.965359567687405,1.0,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,Age,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.408751083983737,0.213094877235526,0.468058585229043,0.297676781672902,0.475779975427501,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,FCVC,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.240760752260702,0.599575628978478,0.476472421315051,0.4909242067341,0.479808253942678,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,FAF,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.19571803885019,0.197332525007578,0.207541290121533,0.283404923560113,0.303067534089307,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,CH2O,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.167079479485057,0.184601394361928,0.240261763789342,0.310840145951688,0.303208523837338,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,TUE,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.159425437649682,0.0581994543801152,0.141165472109691,0.36492540760242,0.33235311889464,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,NCP,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.155587964514504,0.268566232191573,0.309753817388595,0.337443997967761,0.329674313682048,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,Height,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.150237881977499,0.251288269172476,0.27547522592708,0.352731975428387,0.229934137646277,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,CAEC,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.129619974967302,0.368899666565626,0.528513555624805,0.430788416239435,0.256399927490987,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,Gender,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.106176159623489,0.496817217338587,0.494858211280773,1.0,0.315857318374992,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,family_history_with_overweight,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.100402532248642,0.313125189451349,0.634465565596759,0.590272966606623,0.265705250861045,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,CALC,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.0546546048991569,0.32464383146408,0.416952321595513,0.433605838067526,0.151966806985035,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,MTRANS,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.0472317386725445,0.288572294634738,0.275163602368339,0.357674010438317,0.117766722391186,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,FAVC,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.0376669346254717,0.201879357381025,0.397943284512309,0.227148861484458,0.104694958609438,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,SCC,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.0198590356643705,0.158532888754168,0.291679650981614,0.0872015149415731,0.0601824810167375,3.32448823330766,1.94591014905531,no
simpleLogisticRegression,ObesityDataSet_raw_and_data_sinthetic,SMOKE,classification,0.227540620855978,0.115715714285714,0.085441428571429,6194.8577,0.0051878189227817,0.122158229766596,0.132440012464942,0.0207380721444737,0.014763640758122,3.32448823330766,1.94591014905531,yes
simpleLogisticRegression,yeast,alm,classification,0.277666080053693,0.133304285714286,0.06821,981.166,1.0,1.0,1.0,1.0,1.0,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,mcg,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.967053485342949,0.782426778242678,0.644593461860855,0.915938864628821,0.721076233183856,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,gvh,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.736179199034618,0.782426778242678,0.684409052808047,0.69132096069869,0.559192825112108,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,pox,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.604798780226791,0.644351464435146,0.216680637049455,0.165393013100437,0.158744394618834,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,erl,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.539778182285159,0.615062761506276,0.0787929589270746,0.192685589519651,0.0928251121076233,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,mit,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.494551380704183,0.882845188284519,0.802179379715004,0.497816593886463,0.431390134529148,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,nuc,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.232107512897919,0.912133891213389,0.692372170997485,0.338155021834061,0.287892376681614,3.17143390094301,2.30258509299405,yes
simpleLogisticRegression,yeast,vac,classification,0.277666080053693,0.133304285714286,0.06821,981.166,0.0,0.560669456066946,0.150880134115675,0.181222707423581,0.0,3.17143390094301,2.30258509299405,no
simpleLogisticRegression,zoo,legs,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,1.0,0.77002322997677,0.438780694326842,0.32771560236998,1.0,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,milk,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.485190032544796,1.0,1.0,1.0,0.949188657597115,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,feathers,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.485190032544796,1.0,0.722777307366638,0.614234511008705,0.757089001802983,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,backbone,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.485190032544796,0.5,0.600338696020322,0.540911418330773,0.72283232257007,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,toothed,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.449529244147201,0.95000504999495,0.841320914479255,0.866886109282423,0.844779544336994,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,eggs,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.432277967311361,0.95000504999495,0.945300592718036,0.891390534708507,0.807572529093591,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,hair,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.408511653939325,0.9000100999899,0.901439458086367,0.841094287177237,0.768070808064252,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,breathes,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.400599460799337,0.64998485001515,0.634885690093141,0.51231073074391,0.64399278806753,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,fins,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.36131525276616,0.45000504999495,0.426079593564776,0.404549776900007,0.502376659564006,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,tail,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.315008490754398,-0.024997475002525,0.466892464013548,0.459161729207812,0.510572037370923,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,airborne,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.310110379884075,0.6999798000202,0.615749364944962,0.412127861897447,0.484019013276512,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,aquatic,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.222955794129554,0.35001514998485,0.46350550381033,0.363265306122449,0.383379773807572,2.00432137378264,1.94591014905531,yes
simpleLogisticRegression,zoo,catsize,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.178549985694363,0.24997475002525,0.555630821337849,0.366118060127277,0.299295197508605,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,venomous,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.091768236769626,0.0,0.297375105842506,0.0466681296174384,0.156367808555974,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,predator,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.0585550002808476,0.0,0.154953429297206,0.105273937532002,0.0906408785445009,2.00432137378264,1.94591014905531,no
simpleLogisticRegression,zoo,domestic,classification,0.381562374670088,0.26404,0.259632857142857,208.165859200075,0.0231155589742642,0.0,0.170702794242168,-0.0031892326823202,0.0563841993115883,2.00432137378264,1.94591014905531,no
