@relation segment_challenge_part1
@attribute rawred-mean real
@attribute hue-mean real
@attribute value-mean real
@attribute rawgreen-mean real
@attribute exblue-mean real
@attribute hedge-sd real
@attribute vegde-sd real
@attribute region-centroid-col real
@attribute short-line-density-2 real
@attribute region-pixel-count real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
7.11111,-1.03766,7.55556,3.44444,3.66667,0.340741,0.074074,229.0,0.0,9.0,"brickface"
15.1111,-2.13621,28.8889,15.6667,27.0,0.928959,0.459468,8.0,0.0,9.0,"window"
37.2222,-2.09647,55.0,37.4444,35.3333,0.760117,3.92381,147.0,0.0,9.0,"cement"
5.77778,2.2594,11.2222,11.2222,-3.88889,2.56296,3.0963,107.0,0.0,9.0,"grass"
1.0,-1.82256,3.55556,0.111111,6.0,0.272166,0.172133,163.0,0.0,9.0,"window"
45.0,-1.95809,61.3333,42.5556,35.1111,1.78159,1.79815,180.0,0.0,9.0,"path"
13.7778,2.38645,22.6667,22.6667,-4.44444,1.00741,1.12963,160.0,0.0,9.0,"grass"
11.4444,-2.14166,25.0,12.1111,26.4444,0.062963,1.30741,210.0,0.0,9.0,"window"
120.778,-2.33949,143.889,126.222,40.7778,0.311108,0.107405,69.0,0.0,9.0,"sky"
7.55556,-0.965946,7.55556,3.55556,3.33333,0.522222,0.107407,105.0,0.0,9.0,"brickface"
6.0,2.11789,12.4444,12.4444,-6.66667,3.55556,3.18889,140.0,0.0,9.0,"grass"
99.4444,-2.38788,131.111,108.333,54.4444,0.455421,0.136081,83.0,0.0,9.0,"sky"
9.88889,2.36831,18.0,18.0,-3.66667,0.71111,1.85185,36.0,0.0,9.0,"grass"
114.444,-2.28292,140.111,119.111,46.6667,0.562963,1.05185,188.0,0.0,9.0,"sky"
95.2222,-2.38344,127.0,104.0,54.7778,0.772203,0.389683,192.0,0.0,9.0,"sky"
20.3333,-1.52012,25.0,14.8889,14.7778,1.88519,0.385185,90.0,0.0,9.0,"brickface"
13.2222,-2.11046,27.1111,13.4444,27.5556,0.172132,0.389682,57.0,0.0,9.0,"window"
0.444444,-1.91964,1.55556,0.222222,2.44444,0.077778,1.58518,79.0,0.0,9.0,"window"
16.0,-2.08489,28.7778,15.8889,25.6667,0.42963,0.285185,96.0,0.0,9.0,"window"
13.1111,2.7898,18.5556,18.4444,1.77778,7.6,6.82963,197.0,0.0,9.0,"grass"
52.4444,-2.04055,75.2222,51.2222,46.7778,0.544331,0.547722,218.0,0.0,9.0,"path"
18.8889,-1.3451,21.4444,13.4444,10.5556,1.02222,5.35185,14.0,0.0,9.0,"brickface"
7.77778,-1.07766,8.22222,3.66667,4.33333,0.211111,0.444444,138.0,0.0,9.0,"brickface"
34.8889,-2.47648,51.7778,41.0,27.6667,263.096,442.178,127.0,0.0,9.0,"foliage"
6.33333,-1.06897,7.0,3.0,3.77778,0.062963,0.162963,217.0,0.0,9.0,"brickface"
0.0,-2.0944,0.111111,0.0,0.222222,0.136083,0.136083,109.0,0.0,9.0,"foliage"
42.7778,-2.03896,58.5556,41.8889,32.4444,2.88868,2.23855,227.0,0.0,9.0,"path"
19.2222,-2.48898,29.3333,22.8889,16.5556,1039.54,991.718,226.0,0.111111,9.0,"foliage"
133.0,-2.1583,147.0,133.889,27.1111,0.107409,0.255559,225.0,0.0,9.0,"sky"
53.7778,-2.0419,73.8889,52.7778,41.2222,0.91084,1.08355,103.0,0.0,9.0,"cement"
44.8889,-2.0487,62.3333,44.1111,35.6667,1.20493,2.56472,173.0,0.0,9.0,"path"
20.8889,-1.5197,25.5556,15.4444,14.7778,3.64444,1.36296,29.0,0.0,9.0,"brickface"
1.0,-2.0944,3.22222,1.0,4.44444,6.24075,0.018519,9.0,0.0,9.0,"window"
29.6667,-2.04072,41.3333,29.0,24.0,7.54074,2.74074,45.0,0.0,9.0,"path"
35.5556,-2.04917,47.4444,35.0,24.3333,1.04881,2.12307,102.0,0.0,9.0,"cement"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,9.0,"window"
0.111111,-2.3371,2.77778,0.777778,4.66667,0.365148,0.534027,33.0,0.0,9.0,"foliage"
50.4444,-2.06905,73.2222,49.8889,46.1111,0.854183,1.4453,239.0,0.0,9.0,"path"
7.55556,-1.19107,8.33333,3.66667,5.22222,0.207407,0.151852,138.0,0.0,9.0,"brickface"
15.4444,2.30415,27.5556,27.5556,-7.44444,3.02153,2.55966,117.0,0.0,9.0,"grass"
12.3333,2.4177,20.8889,20.8889,-3.22222,0.71111,0.507407,250.0,0.0,9.0,"grass"
44.7778,-1.9876,60.6667,43.0,33.5556,1.12382,0.998145,205.0,0.0,9.0,"path"
15.1111,2.33224,23.3333,23.3333,-4.44444,0.557774,0.516398,245.0,0.0,9.0,"grass"
0.0,-2.0944,2.33333,0.0,4.66667,0.177778,0.088889,115.0,0.0,9.0,"foliage"
0.111111,-2.14974,5.55556,0.444444,10.5556,0.355556,0.82963,59.0,0.0,9.0,"foliage"
46.1111,-2.03252,60.4444,45.4444,29.3333,0.596297,375.096,185.0,0.0,9.0,"cement"
8.66667,1.87049,16.1111,16.1111,-11.4444,0.623609,0.834443,166.0,0.0,9.0,"grass"
12.0,2.35044,18.3333,18.3333,-3.22222,1.40896,2.05931,57.0,0.0,9.0,"grass"
10.7778,-2.16238,21.0,11.5556,19.6667,0.501848,1.73098,208.0,0.0,9.0,"window"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,9.0,"window"
50.2222,-2.09375,71.5556,50.2222,42.6667,2.51219,1.06979,38.0,0.0,9.0,"path"
0.333333,-2.00761,1.77778,0.111111,3.11111,0.712325,0.544331,252.0,0.0,9.0,"window"
1.11111,-2.21774,8.0,1.88889,13.0,0.311111,0.355556,225.0,0.0,9.0,"foliage"
0.333333,-1.99906,1.77778,0.111111,3.11111,0.074074,0.240741,201.0,0.0,9.0,"window"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,9.0,"window"
0.777778,-1.51268,1.11111,0.333333,1.11111,0.344265,1.24127,173.0,0.0,9.0,"window"
19.2222,-1.27656,21.0,13.1111,9.66667,0.800001,0.240741,82.0,0.0,9.0,"brickface"
13.0,-2.12975,24.5556,13.4444,22.6667,4.70343,1.30668,57.0,0.0,9.0,"window"
95.6667,-2.41039,126.222,104.889,51.8889,1.26491,0.54433,188.0,0.0,9.0,"sky"
1.0,-2.07124,6.11111,0.888889,10.3333,0.374074,0.340741,90.0,0.0,9.0,"window"
46.0,-1.84074,54.3333,43.5556,19.1111,0.574133,4.5979,146.0,0.0,9.0,"cement"
7.33333,-1.23326,8.22222,3.77778,5.33333,0.311111,0.122222,33.0,0.0,9.0,"brickface"
22.0,-1.63041,28.7778,16.6667,18.8889,1.27778,2.02963,122.0,0.0,9.0,"brickface"
47.6667,-2.04001,67.6667,46.6667,41.0,2.74604,2.85709,7.0,0.111111,9.0,"path"
35.0,-2.39274,48.5556,37.7778,24.3333,3.2445,0.877778,142.0,0.0,9.0,"path"
40.6667,-2.06404,56.0,40.2222,31.1111,0.611616,0.854184,142.0,0.0,9.0,"cement"
46.0,-1.98088,62.3333,44.0,34.6667,0.918938,0.918938,64.0,0.0,9.0,"path"
27.3333,-2.04654,41.0,26.7778,27.8889,0.389682,4.57732,151.0,0.0,9.0,"cement"
47.4444,-2.35675,65.4444,52.1111,31.3333,31.7136,19.1363,41.0,0.111111,9.0,"foliage"
42.8889,-2.07047,58.0,42.5556,30.5556,0.998146,0.403687,227.0,0.0,9.0,"cement"
16.7778,1.97157,24.6667,24.6667,-10.1111,1.13039,0.928959,35.0,0.0,9.0,"grass"
114.0,-2.34801,140.556,120.444,46.6667,0.752773,0.490655,228.0,0.0,9.0,"sky"
6.55556,1.9465,11.7778,11.7778,-7.0,0.474074,0.444444,103.0,0.0,9.0,"grass"
129.444,-2.18742,146.667,131.222,32.6667,1.04074,0.77407,254.0,0.0,9.0,"sky"
25.1111,-2.0667,40.3333,25.1111,30.4444,5.66296,1.00741,245.0,0.0,9.0,"cement"
13.2222,-2.12361,24.6667,13.5556,22.5556,0.327731,0.182575,213.0,0.0,9.0,"window"
77.2222,-2.1874,118.444,80.8889,78.7778,0.077779,0.107409,212.0,0.0,9.0,"sky"
52.4444,-2.16179,76.4444,54.1111,46.3333,0.278888,4.40538,34.0,0.0,9.0,"cement"
10.2222,-2.24727,25.3333,13.0,27.4444,0.691215,1.39841,90.0,0.0,9.0,"foliage"
43.3333,-2.06542,61.2222,42.7778,36.3333,3.27561,1.68655,236.0,0.0,9.0,"path"
2.77778,-2.07343,10.0,2.66667,14.5556,0.062963,2.56297,208.0,0.0,9.0,"window"
17.1111,-2.29665,44.2222,22.3333,49.0,6.2245,4.12266,75.0,0.111111,9.0,"foliage"
55.0,-2.04874,75.6667,54.1111,42.2222,1.66889,0.869228,87.0,0.0,9.0,"path"
18.5556,-1.5415,23.5556,13.6667,14.8889,1.30741,0.651853,23.0,0.0,9.0,"brickface"
21.0,-1.55423,26.8889,15.5556,17.2222,0.907407,0.577777,64.0,0.0,9.0,"brickface"
7.66667,-1.11813,8.33333,3.77778,4.55556,0.844445,0.374074,97.0,0.0,9.0,"brickface"
61.0,-2.03634,80.2222,59.8889,39.5556,1.21852,1.57408,165.0,0.0,9.0,"cement"
19.7778,-1.67546,26.7778,15.3333,18.4444,2.50741,1.08519,40.0,0.0,9.0,"brickface"
7.33333,-1.12182,7.77778,3.55556,4.44444,0.311111,0.062963,140.0,0.0,9.0,"brickface"
17.3333,2.86493,28.3333,28.3333,5.22222,0.557773,0.278886,204.0,0.0,9.0,"grass"
52.5556,-2.0215,68.5556,51.3333,33.2222,0.518518,2.10741,180.0,0.0,9.0,"cement"
8.88889,2.49158,17.0,17.0,-2.11111,0.344444,0.740741,231.0,0.0,9.0,"grass"
5.0,2.05833,10.6667,10.6667,-6.11111,0.240741,0.651852,131.0,0.0,9.0,"grass"
24.2222,-1.93469,33.3333,22.7778,19.6667,0.421638,2.97707,55.0,0.0,9.0,"cement"
39.6667,-2.11857,55.5556,40.0,31.4444,2.10203,3.28408,217.0,0.0,9.0,"path"
18.6667,-2.21303,36.5556,20.7778,33.6667,50.0741,0.477777,169.0,0.0,9.0,"window"
12.1111,2.54533,18.5556,18.5556,-0.888889,4.60741,0.507408,72.0,0.0,9.0,"grass"
0.0,-2.13949,3.55556,0.333333,6.77778,1.3963,0.3,72.0,0.0,9.0,"foliage"
3.55556,-2.32909,14.8889,6.11111,20.1111,6.81852,4.41852,118.0,0.0,9.0,"foliage"
57.8889,-2.06547,78.7778,57.3333,42.3333,0.596294,3.94445,144.0,0.0,9.0,"cement"
87.5556,-2.30247,125.0,95.0,67.4444,1.15555,0.162962,240.0,0.0,9.0,"sky"
43.0,-2.07188,60.3333,42.5556,35.1111,3.08941,1.95126,234.0,0.222222,9.0,"path"
13.0,-1.79743,21.4444,11.3333,13.0,151.689,99.7519,25.0,0.0,9.0,"window"
93.8889,-2.37202,130.333,103.556,63.2222,0.91084,1.00369,11.0,0.0,9.0,"sky"
16.4444,2.4052,23.8889,23.8889,-3.0,0.620633,0.421638,183.0,0.0,9.0,"grass"
53.0,-2.12948,75.7778,53.7778,44.7778,0.869227,1.06284,102.0,0.0,9.0,"cement"
90.8889,-2.26645,131.111,97.5556,73.7778,0.518519,0.340743,216.0,0.0,9.0,"sky"
100.778,-2.38531,130.111,108.889,50.5556,0.720082,0.272164,112.0,0.0,9.0,"sky"
53.2222,-2.1523,79.1111,54.6667,50.3333,1.40897,1.61933,97.0,0.0,9.0,"cement"
44.3333,-2.0434,61.4444,43.4444,35.1111,1.26491,2.78621,233.0,0.111111,9.0,"path"
40.6667,-2.00499,55.0,39.2222,30.1111,5.55645,1.42465,183.0,0.0,9.0,"path"
112.333,-2.31719,138.444,117.889,46.6667,0.58373,0.459472,81.0,0.0,9.0,"sky"
57.8889,-2.13203,85.0,58.8889,53.2222,0.720081,0.349603,32.0,0.0,9.0,"cement"
27.1111,-2.01778,37.4444,26.3333,21.4444,3.51768,5.67026,153.0,0.0,9.0,"cement"
3.11111,-2.07507,8.77778,3.0,11.4444,0.118518,0.740741,96.0,0.0,9.0,"window"
39.8889,-1.75799,45.3333,37.3333,13.4444,1.08866,1.36083,239.0,0.0,9.0,"cement"
9.0,-2.27421,22.6667,11.4444,24.8889,28.7852,9.98889,18.0,0.111111,9.0,"foliage"
53.6667,-2.11809,78.1111,54.2222,48.3333,1.02017,0.712325,91.0,0.0,9.0,"cement"
0.0,-2.13264,2.0,0.111111,3.88889,0.062963,0.151852,11.0,0.0,9.0,"foliage"
102.667,-2.23183,132.333,106.556,55.4444,0.562963,0.062963,44.0,0.0,9.0,"sky"
17.1111,2.18914,23.8889,23.8889,-5.22222,2.08889,1.2,60.0,0.0,9.0,"grass"
103.889,-2.42119,133.333,113.111,49.6667,0.557772,0.586892,253.0,0.0,9.0,"sky"
2.11111,-1.62891,2.55556,1.77778,1.22222,0.403687,3.54443,160.0,0.0,9.0,"window"
102.889,-2.0987,127.333,103.0,48.7778,1.70741,0.166666,68.0,0.0,9.0,"sky"
7.77778,-0.744272,7.77778,3.33333,1.77778,0.474074,0.166667,34.0,0.0,9.0,"brickface"
91.2222,-2.28664,127.333,97.8889,65.5556,0.207408,0.122222,140.0,0.0,9.0,"sky"
7.33333,-0.862108,7.33333,3.33333,2.44444,0.3,0.562963,18.0,0.0,9.0,"brickface"
32.0,-2.09157,46.3333,32.0,28.6667,0.750308,2.3797,179.0,0.0,9.0,"cement"
42.6667,-2.10244,64.2222,42.8889,42.8889,1.12382,0.888194,78.0,0.0,9.0,"cement"
72.7778,-2.24948,115.556,79.1111,79.2222,0.71111,0.329628,252.0,0.0,9.0,"sky"
22.7778,-1.93748,38.3333,20.1111,33.7778,3.01111,1.71852,89.0,0.0,9.0,"brickface"
5.0,-2.06695,13.1111,4.77778,16.4444,0.344265,0.250924,189.0,0.0,9.0,"window"
41.6667,-1.91068,54.3333,39.0,28.0,1.42595,1.29386,118.0,0.0,9.0,"path"
49.1111,-2.04543,69.7778,48.1111,42.3333,4.61599,2.97894,50.0,0.0,9.0,"path"
53.6667,-2.06061,74.8889,52.8889,43.2222,1.13039,1.70837,62.0,0.0,9.0,"path"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,9.0,"window"
0.111111,-2.13309,3.22222,0.333333,6.0,0.951852,0.833333,61.0,0.0,9.0,"foliage"
2.33333,-2.32229,12.5556,4.55556,18.2222,0.251852,0.818519,95.0,0.0,9.0,"foliage"
7.22222,-0.944272,7.33333,3.44444,3.11111,0.177778,0.062963,29.0,0.0,9.0,"brickface"
2.55556,-2.63939,7.33333,5.11111,7.0,3.21109,2.43508,14.0,0.0,9.0,"foliage"
14.3333,2.34873,25.5556,25.5556,-5.66667,1.77221,0.958394,205.0,0.0,9.0,"grass"
0.222222,-2.2166,4.66667,0.777778,8.33333,0.385185,0.344445,217.0,0.0,9.0,"foliage"
6.77778,-0.604864,6.77778,2.33333,0.666667,0.522222,0.122222,192.0,0.0,9.0,"brickface"
41.2222,-2.01555,55.4444,40.1111,29.5556,104.919,0.74074,133.0,0.0,9.0,"cement"
1.55556,-2.07507,6.33333,1.44444,9.66667,0.177778,0.074074,117.0,0.0,9.0,"window"
21.2222,2.12542,30.8889,30.8889,-9.22222,0.78889,0.7,163.0,0.0,9.0,"grass"
24.4444,-1.74518,34.0,19.6667,23.8889,2.1963,0.311111,136.0,0.0,9.0,"brickface"
25.2222,-2.04846,36.8889,24.6667,23.8889,0.490653,2.72166,52.0,0.0,9.0,"cement"
15.7778,-2.08425,28.6667,15.6667,25.8889,0.951854,3.17407,17.0,0.0,9.0,"window"
54.2222,-2.12699,78.0,55.0,46.7778,0.886107,1.14342,114.0,0.0,9.0,"cement"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,9.0,"window"
0.111111,-2.22266,4.66667,0.777778,8.44444,0.255555,0.433333,28.0,0.0,9.0,"foliage"
9.88889,-2.43954,24.7778,14.8889,24.7778,2.42899,3.87967,76.0,0.222222,9.0,"foliage"
123.0,-2.34104,145.333,128.333,39.3333,0.785184,0.285185,51.0,0.0,9.0,"sky"
21.6667,-1.62559,28.4444,16.8889,18.3333,4.04444,0.385185,88.0,0.0,9.0,"brickface"
19.1111,-1.45682,23.3333,13.8889,13.4444,2.37407,4.91852,24.0,0.0,9.0,"brickface"
115.889,-2.32678,140.667,121.444,44.0,0.566668,0.029629,92.0,0.0,9.0,"sky"
37.4444,-2.38667,54.6667,40.1111,31.7778,66.8185,0.596296,186.0,0.0,9.0,"path"
8.77778,2.01975,16.8889,16.8889,-9.44444,1.87873,1.64655,138.0,0.0,9.0,"grass"
10.0,1.98675,18.2222,18.2222,-10.2222,1.52631,0.742867,80.0,0.0,9.0,"grass"
12.8889,2.4712,22.6667,22.6667,-2.66667,0.918519,3.97408,200.0,0.0,9.0,"grass"
109.889,-2.32568,139.778,116.556,53.1111,0.688533,0.544332,221.0,0.0,9.0,"sky"
35.8889,-1.67677,41.0,32.6667,13.4444,4.14417,1.70945,155.0,0.0,9.0,"cement"
6.88889,-0.897859,6.88889,3.0,2.77778,0.151852,0.240741,29.0,0.0,9.0,"brickface"
23.7778,-1.88841,37.6667,20.6667,30.8889,6.37407,2.11852,141.0,0.0,9.0,"brickface"
43.2222,-2.06304,60.6667,42.6667,35.4444,1.70945,1.16746,240.0,0.0,9.0,"path"
79.0,-2.20776,118.0,83.2222,73.7778,0.474074,0.474074,165.0,0.0,9.0,"sky"
46.2222,-2.09452,70.3333,46.2222,48.2222,0.583731,1.22323,67.0,0.0,9.0,"cement"
32.3333,-2.10069,47.5556,32.4444,30.3333,1.87873,2.55096,193.0,0.0,9.0,"cement"
7.33333,-0.862108,7.33333,3.33333,2.44444,0.3,0.562963,18.0,0.0,9.0,"brickface"
4.11111,-1.56175,7.66667,2.22222,8.55556,0.418518,0.133333,23.0,0.0,9.0,"brickface"
35.4444,-2.04873,52.4444,34.6667,34.7778,0.250924,0.250925,58.0,0.0,9.0,"cement"
22.1111,-1.68544,29.7778,17.3333,20.1111,1.48519,0.607408,145.0,0.0,9.0,"brickface"
32.0,-2.0452,42.7778,31.6667,21.8889,4.47917,0.760117,157.0,0.0,9.0,"cement"
10.7778,2.74356,18.1111,18.1111,1.77778,0.611111,1.28889,245.0,0.0,9.0,"grass"
20.3333,-1.47238,24.6667,14.5556,14.4444,1.01111,2.21111,69.0,0.0,9.0,"brickface"
2.66667,-2.27579,11.8889,4.33333,16.7778,0.3,1.51111,96.0,0.0,9.0,"foliage"
116.556,-2.34419,143.111,122.889,46.7778,0.680416,0.389681,73.0,0.0,9.0,"sky"
47.3333,-1.9859,64.5556,45.3333,36.4444,0.952579,0.82776,177.0,0.0,9.0,"path"
1.22222,-2.39542,9.22222,3.55556,13.6667,1.31852,1.71852,70.0,0.0,9.0,"foliage"
45.1111,-1.94081,61.1111,42.3333,34.7778,1.17379,1.57292,165.0,0.0,9.0,"path"
14.4444,-2.10229,25.1111,14.5556,21.2222,1.72562,1.58698,215.0,0.0,9.0,"window"
24.3333,-2.2863,45.7778,28.2222,39.0,155.322,40.863,240.0,0.0,9.0,"foliage"
52.6667,-2.03348,74.1111,51.3333,44.2222,1.78471,1.51535,134.0,0.0,9.0,"path"
50.2222,-2.11272,73.7778,50.6667,46.6667,1.3444,1.80637,22.0,0.0,9.0,"cement"
1.0,-2.01314,4.66667,0.666667,7.66667,0.151852,0.118518,84.0,0.0,9.0,"window"
1.55556,-2.21672,9.44444,2.55556,14.7778,1.44074,0.818518,226.0,0.0,9.0,"foliage"
53.6667,-2.05821,74.7778,52.8889,43.0,1.06979,1.12382,139.0,0.0,9.0,"path"
12.4444,-2.11822,23.6667,13.0,21.8889,0.8,6.96295,59.0,0.0,9.0,"cement"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,9.0,"window"
53.4444,-2.05546,76.4444,52.5556,46.8889,2.48924,2.05931,121.0,0.0,9.0,"path"
4.11111,-2.03415,11.4444,3.66667,15.1111,0.557773,0.250924,222.0,0.0,9.0,"window"
12.1111,-2.13331,23.8889,12.5556,23.1111,0.162963,0.296297,35.0,0.0,9.0,"window"
2.55556,-2.19397,9.0,3.44444,12.0,37.5,18.6852,241.0,0.111111,9.0,"foliage"
13.2222,2.11955,22.8889,22.8889,-9.22222,0.93492,0.720082,132.0,0.0,9.0,"grass"
20.2222,2.19031,30.1111,30.1111,-8.11111,1.45556,0.862965,164.0,0.0,9.0,"grass"
49.6667,-2.03967,69.1111,48.5556,40.0,1.29957,2.57337,175.0,0.0,9.0,"path"
0.555556,-1.90427,1.0,0.444444,1.0,0.534027,0.860663,138.0,0.0,9.0,"window"
127.889,-2.31287,146.444,131.889,33.1111,0.207406,0.474069,181.0,0.0,9.0,"sky"
13.5556,2.33274,22.3333,22.3333,-4.77778,1.98519,0.829631,186.0,0.0,9.0,"grass"
8.88889,-2.33587,29.2222,13.5556,36.0,0.712325,1.06284,85.0,0.0,9.0,"foliage"
6.55556,-1.05335,7.11111,3.22222,3.55556,0.118518,0.062963,72.0,0.0,9.0,"brickface"
3.0,-2.22172,3.88889,3.22222,1.55556,0.136083,5.53942,119.0,0.0,9.0,"window"
108.111,-2.31548,139.333,114.667,55.8889,0.266668,0.385186,231.0,0.0,9.0,"sky"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,9.0,"window"
41.6667,-1.84058,49.0,39.4444,16.8889,5.72583,1.34026,201.0,0.0,9.0,"cement"
0.0,-2.0944,1.22222,0.0,2.44444,0.136083,0.389682,123.0,0.0,9.0,"foliage"
0.222222,-2.07124,3.22222,0.111111,6.11111,0.02963,0.311111,243.0,0.0,9.0,"window"
27.2222,-2.05839,39.4444,26.8889,24.7778,0.349603,6.53679,151.0,0.0,9.0,"cement"
13.3333,2.2221,21.0,21.0,-5.88889,3.63114,2.22527,244.0,0.0,9.0,"grass"
8.0,-2.10891,15.6667,8.11111,15.2222,0.740741,0.474074,14.0,0.0,9.0,"cement"
7.0,-1.04143,7.33333,3.0,4.0,0.118519,0.151852,147.0,0.0,9.0,"brickface"
20.7778,-1.68081,28.7778,15.8889,20.8889,0.862963,3.5,42.0,0.0,9.0,"brickface"
3.33333,-2.24013,12.7778,4.77778,17.4444,60.063,46.9333,82.0,0.0,9.0,"foliage"
96.3333,-2.35544,126.222,103.778,52.3333,0.918936,0.699205,103.0,0.0,9.0,"sky"
4.88889,-2.44984,17.2222,8.44444,21.1111,1.79712,3.87011,45.0,0.0,9.0,"foliage"
7.88889,-0.7213,7.88889,3.44444,1.55556,0.207407,0.340741,178.0,0.0,9.0,"brickface"
52.5556,-1.97849,72.5556,50.1111,42.4444,2.36643,4.21329,166.0,0.0,9.0,"path"
8.55556,-1.05666,9.0,4.66667,4.11111,0.566666,0.340741,115.0,0.0,9.0,"brickface"
14.0,-2.11303,25.7778,14.2222,23.3333,0.0,2.19089,143.0,0.0,9.0,"window"
0.0,-2.0944,0.111111,0.0,0.222222,0.018519,0.018519,7.0,0.0,9.0,"foliage"
1.44444,-2.18029,7.66667,2.11111,11.7778,9.61852,14.7741,201.0,0.0,9.0,"foliage"
3.77778,-2.44232,14.0,7.22222,17.0,1.04704,0.443053,54.0,0.0,9.0,"foliage"
11.6667,2.28092,20.1111,20.1111,-5.55556,2.28518,2.64074,72.0,0.0,9.0,"grass"
25.6667,-2.17751,37.1111,26.6667,21.8889,1.10387,0.344265,159.0,0.0,9.0,"window"
54.2222,-2.03087,71.3333,53.1111,35.3333,1.58518,1.27408,168.0,0.0,9.0,"cement"
54.8889,-2.03412,76.4444,53.5556,44.4444,1.65664,1.73419,63.0,0.0,9.0,"path"
15.3333,2.5874,22.0,22.0,-0.888889,0.207407,0.162962,188.0,0.0,9.0,"grass"
17.4444,2.54166,28.2222,28.2222,-1.66667,0.983192,0.722649,9.0,0.0,9.0,"grass"
114.111,-2.3662,141.111,121.111,47.0,0.744447,0.562961,9.0,0.0,9.0,"sky"
0.888889,-2.3408,4.66667,1.77778,6.66667,1.8619,1.42075,9.0,0.0,9.0,"foliage"
2.11111,-2.36986,6.77778,3.33333,8.11111,3.0508,2.94203,29.0,0.0,9.0,"foliage"
0.888889,-1.87105,3.66667,0.111111,6.33333,0.250924,0.182574,163.0,0.0,9.0,"window"
100.111,-2.38903,132.0,109.111,54.7778,0.699205,0.557772,171.0,0.0,9.0,"sky"
10.6667,2.38268,17.7778,17.7778,-3.11111,0.655555,0.744444,186.0,0.0,9.0,"grass"
21.1111,2.35602,32.5556,32.5556,-5.66667,2.26487,1.45551,212.0,0.0,9.0,"grass"
70.7778,-2.41165,91.4444,76.7778,35.3333,662.355,356.167,3.0,0.111111,9.0,"foliage"
8.66667,1.90846,13.7778,13.7778,-7.55556,4.82963,1.00741,48.0,0.0,9.0,"grass"
0.0,-2.0944,0.111111,0.0,0.222222,0.136083,0.172133,134.0,0.0,9.0,"window"
7.44444,-0.966318,7.77778,3.66667,3.11111,0.296296,0.251852,196.0,0.0,9.0,"brickface"
5.44444,-1.78339,11.0,3.88889,12.6667,0.562963,0.107407,117.0,0.0,9.0,"brickface"
45.0,-1.94266,61.0,42.3333,34.6667,1.17379,1.06979,70.0,0.0,9.0,"path"
111.0,-2.30709,139.778,116.889,51.6667,2.87407,1.57407,199.0,0.0,9.0,"sky"
1.44444,-2.61865,6.44444,4.0,7.44444,2.9963,1.26296,17.0,0.0,9.0,"foliage"
7.77778,-2.12015,21.1111,8.11111,26.3333,0.062963,0.018519,235.0,0.0,9.0,"window"
4.55556,-2.29176,13.0,6.33333,15.1111,23.1852,13.4074,56.0,0.111111,9.0,"foliage"
0.444444,-2.36622,5.0,1.77778,7.77778,0.655461,0.45542,96.0,0.0,9.0,"foliage"
7.88889,-0.909267,8.22222,3.77778,3.0,0.577778,0.462963,146.0,0.0,9.0,"brickface"
31.8889,-1.9815,42.0,30.6667,21.4444,3.06534,0.658281,158.0,0.0,9.0,"cement"
49.4444,-1.98035,68.1111,47.2222,39.5556,1.70511,2.57696,203.0,0.0,9.0,"path"
111.889,-2.29992,139.778,117.444,50.2222,1.0256,0.772202,202.0,0.0,9.0,"sky"
6.33333,-1.3539,7.55556,3.44444,5.33333,0.074074,0.133333,14.0,0.0,9.0,"brickface"
34.1111,-2.01018,45.7778,33.2222,24.2222,53.2444,12.3296,187.0,0.0,9.0,"cement"
18.3333,2.45383,27.2222,27.2222,-2.66667,1.86666,0.562963,71.0,0.0,9.0,"grass"
117.778,-2.35455,142.333,123.889,43.0,0.118518,1.46667,140.0,0.0,9.0,"sky"
19.1111,-2.16105,34.8889,20.1111,30.5556,3.15556,3.08519,136.0,0.0,9.0,"cement"
16.2222,-2.5142,26.6667,20.2222,16.8889,6.94875,5.8979,18.0,0.111111,9.0,"foliage"
1.0,-2.00735,2.33333,0.777778,2.88889,3.57407,0.02963,150.0,0.0,9.0,"window"
28.4444,-2.02035,38.0,27.6667,19.8889,21.5889,2.46296,36.0,0.0,9.0,"path"
61.0,-2.12498,87.4444,61.7778,52.1111,0.54433,0.691214,24.0,0.0,9.0,"cement"
20.3333,-2.16573,37.6667,21.6667,33.3333,3.26296,7.64444,212.0,0.0,9.0,"cement"
33.6667,-1.96058,44.4444,32.1111,23.1111,3.46196,1.82168,209.0,0.111111,9.0,"cement"
1.11111,-2.51916,6.0,3.11111,7.77778,0.888194,0.843274,101.0,0.0,9.0,"foliage"
23.4444,-1.68954,31.5556,18.4444,21.2222,6.02963,3.94074,149.0,0.0,9.0,"brickface"
97.8889,-2.23887,131.111,102.444,61.8889,0.429626,0.074075,14.0,0.0,9.0,"sky"
52.5556,-2.01352,72.5556,50.8889,41.6667,1.65552,1.84992,123.0,0.0,9.0,"path"
