@relation segment_challenge_part2
@attribute intensity-mean real
@attribute rawblue-mean real
@attribute exgreen-mean real
@attribute saturation-mean real
@attribute region-centroid-row real
@attribute exred-mean real
@attribute hedge-mean real
@attribute vedge-mean real
@attribute short-line-density-5 real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,"window"
0.740741,1.11111,-1.22222,0.231481,67.0,0.111111,0.222222,1.11111,0.0,"window"
17.7778,21.0,-14.0,0.376024,109.0,4.33333,1.33333,0.722223,0.111111,"brickface"
17.0,24.5556,-10.6667,0.477489,89.0,-12.0,6.16667,1.72222,0.0,"window"
108.926,126.222,-12.1111,0.241934,42.0,-39.7778,1.66667,0.777779,0.0,"sky"
2.66667,6.11111,-5.33333,0.876102,134.0,-5.0,1.05556,0.555556,0.0,"window"
47.963,54.3333,-13.2222,0.197115,97.0,-5.88889,0.611111,10.1111,0.0,"cement"
6.44444,8.22222,-8.0,0.53858,117.0,2.66667,1.0,0.5,0.0,"brickface"
22.4815,28.7778,-17.4444,0.420716,91.0,-1.44444,2.16667,2.22222,0.0,"brickface"
54.0,67.6667,-22.0,0.314896,203.0,-19.0,5.44444,3.88889,0.111111,"path"
40.4444,48.5556,-8.0,0.268978,163.0,-16.3333,17.6667,1.5,0.0,"path"
45.6296,56.0,-16.2222,0.28077,119.0,-14.8889,1.05556,5.27778,0.0,"cement"
50.7778,62.3333,-20.3333,0.294056,176.0,-14.3333,1.0,2.33333,0.0,"path"
31.7037,41.0,-14.7778,0.351273,89.0,-13.1111,0.722222,8.38889,0.0,"cement"
55.0,65.4444,-8.66667,0.297802,75.0,-22.6667,26.6111,15.3889,0.0,"foliage"
47.8148,58.0,-15.7778,0.271987,44.0,-14.7778,1.61111,0.555555,0.111111,"cement"
19.037,15.6667,16.8889,0.365503,167.0,-6.77778,1.5,1.61111,0.0,"grass"
125.0,140.556,-13.6667,0.188892,20.0,-33.0,0.833333,1.05555,0.0,"sky"
8.0,5.66667,11.3333,0.522999,237.0,-4.33333,0.555555,1.0,0.0,"grass"
135.778,146.667,-13.6667,0.118733,57.0,-19.0,1.38889,0.94444,0.0,"sky"
30.1852,40.3333,-15.2222,0.392034,78.0,-15.2222,4.05556,1.88889,0.111111,"cement"
17.1481,24.6667,-10.7778,0.46348,86.0,-11.7778,0.388889,0.833333,0.0,"window"
92.1852,118.444,-33.8889,0.347902,81.0,-44.8889,0.833332,0.72222,0.0,"sky"
61.0,76.4444,-20.6667,0.313235,116.0,-25.6667,0.499999,5.77778,0.0,"cement"
16.1852,25.3333,-9.55556,0.584744,122.0,-17.8889,1.16667,1.66667,0.111111,"foliage"
49.1111,61.2222,-19.0,0.303144,193.0,-17.3333,4.05556,2.66667,0.0,"path"
5.14815,10.0,-7.44444,0.797212,90.0,-7.11111,0.722222,2.88889,0.0,"window"
27.8889,44.2222,-16.6667,0.622071,113.0,-32.3333,6.16667,2.94444,0.0,"foliage"
61.5926,75.6667,-22.4444,0.287526,196.0,-19.7778,2.22222,1.33333,0.111111,"path"
18.5926,23.5556,-14.7778,0.417916,86.0,-0.111111,1.72222,0.888889,0.0,"brickface"
21.1481,26.8889,-16.7778,0.419204,74.0,-0.444444,1.38889,1.33333,0.0,"brickface"
6.48148,8.0,-8.11111,0.551587,126.0,3.55556,1.0,1.05556,0.0,"brickface"
67.037,80.2222,-21.4444,0.254595,96.0,-18.1111,1.72222,2.38889,0.0,"cement"
20.6296,26.7778,-15.8889,0.426973,73.0,-2.55556,1.61111,1.38889,0.111111,"brickface"
6.18518,7.66667,-7.88889,0.545635,125.0,3.44444,0.666667,0.277778,0.0,"brickface"
23.7037,25.4444,13.8889,0.389034,156.0,-19.1111,2.0,0.5,0.0,"grass"
57.4815,68.5556,-18.4444,0.251194,123.0,-14.7778,1.11111,1.72222,0.111111,"cement"
12.5926,11.8889,13.2222,0.478222,233.0,-11.1111,1.16667,1.44444,0.0,"grass"
6.81482,4.77778,11.5556,0.568162,214.0,-5.44444,1.27778,0.777778,0.0,"grass"
26.7778,33.3333,-12.0,0.315338,145.0,-7.66667,1.0,5.05556,0.0,"cement"
45.0741,55.5556,-15.2222,0.292957,195.0,-16.2222,2.38889,4.22222,0.0,"path"
25.3333,36.5556,-13.6667,0.502569,137.0,-20.0,8.44444,1.5,0.0,"window"
15.1852,14.8889,10.1111,0.35037,191.0,-9.22222,3.11111,1.27778,0.111111,"grass"
1.2963,3.55556,-2.88889,1.0,111.0,-3.88889,0.944444,0.5,0.0,"foliage"
8.18519,14.8889,-6.22222,0.774121,85.0,-13.8889,2.27778,3.27778,0.0,"foliage"
64.6667,78.7778,-22.0,0.27569,139.0,-20.3333,1.38889,5.5,0.0,"cement"
102.519,125.0,-22.5556,0.299601,16.0,-44.8889,1.66667,0.444444,0.0,"sky"
48.6296,60.3333,-18.2222,0.298369,194.0,-16.8889,3.83333,1.44445,0.0,"path"
14.3333,18.6667,-9.0,0.646298,155.0,-4.0,18.0,5.72222,0.0,"window"
109.259,130.333,-17.1111,0.2797,50.0,-46.1111,1.11111,1.77778,0.111111,"sky"
19.6667,18.6667,12.6667,0.314187,157.0,-9.66667,2.11111,0.666667,0.0,"grass"
60.8519,75.7778,-21.2222,0.304774,50.0,-23.5556,1.33333,1.61111,0.0,"cement"
106.519,131.111,-26.8889,0.306737,15.0,-46.8889,1.22223,0.888891,0.0,"sky"
113.259,130.111,-13.1111,0.225384,30.0,-37.4444,1.22222,0.555557,0.0,"sky"
62.3333,79.1111,-23.0,0.326719,46.0,-27.3333,2.22222,1.66667,0.0,"cement"
49.7407,61.4444,-18.8889,0.294656,197.0,-16.2222,2.0,3.88889,0.0,"path"
44.963,55.0,-17.2222,0.28574,185.0,-12.8889,5.77778,2.88889,0.0,"path"
122.889,138.444,-15.0,0.18855,67.0,-31.6667,0.888889,0.833332,0.0,"sky"
67.2593,85.0,-25.1111,0.320122,88.0,-28.1111,1.11111,0.833332,0.0,"cement"
30.2963,37.4444,-11.8889,0.300208,78.0,-9.55556,2.94444,9.38889,0.0,"cement"
4.96296,8.77778,-5.88889,0.66524,141.0,-5.55556,0.444444,1.55556,0.0,"window"
40.8519,45.3333,-10.5556,0.176066,137.0,-2.88889,3.44444,1.77778,0.0,"cement"
14.3704,22.6667,-8.77778,0.664785,83.0,-16.1111,12.8889,6.16667,0.0,"foliage"
62.0,78.1111,-23.3333,0.31426,64.0,-25.0,1.05556,0.944445,0.0,"cement"
0.703704,2.0,-1.77778,1.0,118.0,-2.11111,0.388889,0.277778,0.0,"foliage"
113.852,132.333,-21.8889,0.224139,20.0,-33.5556,1.44444,0.611111,0.0,"sky"
19.6296,17.8889,12.7778,0.285691,181.0,-7.55556,2.66667,1.66667,0.111111,"grass"
116.778,133.333,-11.0,0.220748,32.0,-38.6667,1.33333,0.499999,0.0,"sky"
2.14815,2.55556,-1.11111,0.10119,95.0,-0.111111,0.222222,3.22222,0.0,"window"
111.074,127.333,-24.2222,0.198052,80.0,-24.5556,1.72222,1.16667,0.0,"sky"
5.85185,6.44444,-7.55556,0.573633,137.0,5.77778,1.11111,0.5,0.0,"brickface"
105.481,127.333,-22.7778,0.283524,34.0,-42.7778,0.888887,0.499999,0.0,"sky"
5.74074,6.55556,-7.22222,0.543871,138.0,4.77778,0.833333,0.888889,0.0,"brickface"
36.7778,46.3333,-14.3333,0.313397,133.0,-14.3333,0.888889,2.38889,0.0,"cement"
49.9259,64.2222,-21.1111,0.340237,128.0,-21.7778,1.38889,1.16667,0.0,"cement"
89.1482,115.556,-30.1111,0.370097,71.0,-49.1111,1.33333,0.722221,0.0,"sky"
27.0741,38.3333,-20.8889,0.474773,53.0,-12.8889,2.83333,2.11111,0.0,"brickface"
7.62963,13.1111,-8.55556,0.635938,62.0,-7.88889,0.444444,0.388889,0.0,"window"
45.0,54.3333,-18.0,0.281875,182.0,-10.0,2.5,1.77778,0.111111,"path"
55.6667,69.7778,-22.6667,0.312414,199.0,-19.6667,5.61111,3.22222,0.0,"path"
60.4815,74.8889,-22.7778,0.29788,202.0,-20.4444,1.5,2.55556,0.0,"path"
0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,"window"
1.22222,3.22222,-2.66667,0.984127,119.0,-3.33333,1.05556,0.833333,0.0,"foliage"
6.48148,12.5556,-5.77778,0.816909,95.0,-12.4444,1.11111,0.722222,0.0,"foliage"
5.85185,6.88889,-7.22222,0.529762,125.0,4.11111,0.666667,0.388889,0.0,"brickface"
5.0,7.33333,0.333333,0.725289,90.0,-7.33333,3.33333,2.94444,0.111111,"foliage"
19.0,17.1111,19.6667,0.439342,204.0,-14.0,1.88889,1.55556,0.0,"grass"
1.88889,4.66667,-3.33333,0.962963,115.0,-5.0,0.555555,1.16667,0.0,"foliage"
4.66667,4.88889,-7.0,0.662037,142.0,6.33333,1.5,0.5,0.111111,"brickface"
45.5926,55.4444,-16.4444,0.275986,108.0,-13.1111,22.4444,0.777777,0.0,"cement"
3.11111,6.33333,-5.0,0.772487,137.0,-4.66667,0.666667,0.222222,0.0,"window"
24.5185,21.4444,19.1111,0.321139,177.0,-9.88889,2.5,1.16667,0.111111,"grass"
26.037,34.0,-19.1111,0.421281,70.0,-4.77778,1.72222,1.0,0.0,"brickface"
28.9259,36.8889,-12.7778,0.331128,89.0,-11.1111,0.722223,5.22222,0.0,"cement"
20.037,28.6667,-13.1111,0.457772,94.0,-12.7778,1.05556,1.72222,0.0,"window"
62.4074,78.0,-22.2222,0.30598,129.0,-24.5556,0.777776,2.05556,0.111111,"cement"
0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,"window"
1.85185,4.66667,-3.22222,0.984127,114.0,-5.22222,1.16667,0.833333,0.0,"foliage"
16.5185,24.7778,-4.88889,0.60922,138.0,-19.8889,5.5,3.22222,0.0,"foliage"
132.222,145.333,-11.6667,0.153616,15.0,-27.6667,1.22222,0.722226,0.0,"sky"
22.3333,28.4444,-16.3333,0.403687,89.0,-2.0,3.66667,0.777777,0.0,"brickface"
18.7407,23.2222,-14.5556,0.399927,83.0,1.11111,3.61111,2.77778,0.0,"brickface"
126.0,140.667,-13.6667,0.176061,56.0,-30.3333,0.833333,0.444443,0.0,"sky"
44.0741,54.6667,-11.8889,0.301508,162.0,-19.8889,12.3889,1.61111,0.0,"path"
11.2593,8.11111,16.8889,0.538945,203.0,-7.44444,2.27778,1.66667,0.0,"grass"
12.4074,9.0,17.4444,0.514445,203.0,-7.22222,1.94444,1.38889,0.0,"grass"
17.3333,16.4444,16.0,0.43082,165.0,-13.3333,1.77778,2.27778,0.111111,"grass"
122.074,139.778,-16.5556,0.213809,50.0,-36.5556,1.44444,0.444445,0.0,"sky"
36.5185,41.0,-11.5556,0.204536,127.0,-1.88889,15.3889,2.16667,0.0,"cement"
5.40741,6.33333,-7.22222,0.564153,111.0,4.44444,0.611111,0.388889,0.0,"brickface"
27.3704,37.6667,-20.1111,0.450305,62.0,-10.7778,3.38889,1.88889,0.0,"brickface"
48.8519,60.6667,-18.5556,0.300363,195.0,-16.8889,1.83333,1.88889,0.0,"path"
93.4074,118.0,-30.5556,0.330418,99.0,-43.2222,0.777779,0.888891,0.0,"sky"
54.2593,70.3333,-24.1111,0.34747,34.0,-24.1111,0.555556,1.11111,0.0,"cement"
37.4444,47.5556,-15.0,0.321825,125.0,-15.3333,1.94444,5.05556,0.0,"cement"
5.74074,6.55556,-7.22222,0.543871,138.0,4.77778,0.833333,0.888889,0.0,"brickface"
4.59259,7.44444,-7.11111,0.698445,147.0,-1.44444,0.722222,0.333333,0.0,"brickface"
40.8519,52.4444,-18.5556,0.339117,48.0,-16.2222,0.277777,2.27778,0.0,"cement"
23.0741,29.7778,-17.2222,0.417763,102.0,-2.88889,2.61111,0.888889,0.0,"brickface"
35.4815,42.7778,-11.4444,0.261958,20.0,-10.4444,4.94444,1.33333,0.0,"cement"
14.7407,15.3333,10.1111,0.406212,249.0,-11.8889,1.5,2.0,0.0,"grass"
19.8519,24.6667,-15.8889,0.41031,81.0,1.44444,1.83333,1.83333,0.0,"brickface"
6.2963,11.8889,-5.88889,0.778863,96.0,-10.8889,0.833333,1.0,0.0,"foliage"
127.519,143.111,-13.8889,0.185539,19.0,-32.8889,0.944443,0.944445,0.0,"sky"
52.4074,64.5556,-21.2222,0.297733,190.0,-15.2222,1.38889,0.944445,0.0,"path"
4.66667,9.22222,-3.33333,0.89084,98.0,-10.3333,1.77778,1.22222,0.111111,"foliage"
49.5185,61.1111,-21.5556,0.307257,186.0,-13.2222,2.0,2.55555,0.0,"path"
18.037,25.1111,-10.4444,0.43138,89.0,-10.7778,2.33333,1.88889,0.222222,"window"
32.7778,45.7778,-13.6667,0.489062,79.0,-25.3333,14.1667,16.2778,0.0,"foliage"
59.3704,74.1111,-24.1111,0.307458,187.0,-20.1111,2.11111,1.88889,0.0,"path"
58.2222,73.7778,-22.6667,0.323908,125.0,-24.0,2.44444,2.27778,0.0,"cement"
2.11111,4.66667,-4.33333,0.874074,134.0,-3.33333,0.722222,0.444444,0.0,"window"
4.51852,9.44444,-5.88889,0.84169,72.0,-8.88889,1.38889,1.27778,0.0,"foliage"
60.4444,74.7778,-22.6667,0.292692,187.0,-20.3333,1.83333,2.05556,0.0,"path"
16.3704,23.6667,-10.1111,0.482725,139.0,-11.7778,1.66667,6.88889,0.0,"cement"
0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,"window"
60.8148,76.4444,-24.7778,0.31261,192.0,-22.1111,5.94444,3.38889,0.111111,"path"
6.40741,11.4444,-8.22222,0.680808,62.0,-6.88889,0.666667,0.277778,0.0,"window"
16.1852,23.8889,-10.8889,0.492526,112.0,-12.2222,0.555556,0.888889,0.111111,"window"
5.0,9.0,-4.66667,0.837478,137.0,-7.33333,3.83333,4.27778,0.0,"foliage"
16.5185,13.4444,19.1111,0.433125,223.0,-9.88889,1.77778,2.11111,0.0,"grass"
23.8148,21.1111,18.8889,0.329212,178.0,-10.7778,2.5,1.38889,0.222222,"grass"
55.7778,69.1111,-21.6667,0.296294,188.0,-18.3333,2.33333,3.0,0.0,"path"
0.666667,1.0,-0.666667,0.37037,144.0,-0.333333,0.277778,0.888889,0.0,"window"
135.407,146.444,-10.5556,0.126571,87.0,-22.5556,0.777779,1.22222,0.0,"sky"
17.1481,15.5556,15.5556,0.396433,173.0,-10.7778,2.11111,1.44444,0.0,"grass"
17.2222,29.2222,-11.0,0.696178,121.0,-25.0,0.944445,1.61111,0.0,"foliage"
5.48148,6.66667,-6.77778,0.545855,118.0,3.22222,0.555556,0.277778,0.0,"brickface"
3.37037,3.88889,-0.444444,0.085017,153.0,-1.11111,0.055556,5.05556,0.0,"window"
120.704,139.333,-18.1111,0.223879,49.0,-37.7778,0.666669,0.555556,0.0,"sky"
0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,"window"
43.3704,49.0,-11.7778,0.192484,125.0,-5.11111,8.55555,1.72222,0.111111,"cement"
0.407407,1.22222,-1.22222,0.777778,143.0,-1.22222,0.277778,0.277778,0.0,"foliage"
1.18519,3.22222,-3.22222,0.977778,94.0,-2.88889,0.222222,0.666667,0.0,"window"
31.1852,39.4444,-12.8889,0.327288,101.0,-11.8889,0.5,9.61111,0.0,"cement"
16.1852,14.2222,14.4444,0.378871,193.0,-8.55556,3.88889,2.05556,0.0,"grass"
10.5926,15.6667,-7.44444,0.487864,146.0,-7.77778,1.11111,0.888889,0.111111,"cement"
5.66667,7.0,-8.0,0.59127,111.0,4.0,0.444445,0.388889,0.0,"brickface"
21.8148,28.7778,-17.7778,0.445142,59.0,-3.11111,2.05556,1.83333,0.0,"brickface"
6.96296,12.7778,-6.55556,0.822893,120.0,-10.8889,5.94444,5.66667,0.0,"foliage"
108.778,126.222,-15.0,0.236797,64.0,-37.3333,1.33333,0.666667,0.0,"sky"
10.1852,17.2222,-5.22222,0.736431,126.0,-15.8889,2.55556,7.0,0.0,"foliage"
5.92593,6.44444,-7.44444,0.563713,128.0,5.88889,0.888889,0.444444,0.0,"brickface"
58.4074,72.5556,-24.8889,0.3112,182.0,-17.5556,4.0,3.05556,0.0,"path"
7.2963,8.66667,-7.88889,0.481594,130.0,3.77778,0.833333,0.555555,0.0,"brickface"
18.0,25.7778,-11.3333,0.459093,89.0,-12.0,0.333333,2.66667,0.0,"window"
0.037037,0.111111,-0.111111,0.111111,134.0,-0.111111,0.055556,0.055556,0.0,"foliage"
3.74074,7.66667,-4.88889,0.893054,120.0,-6.88889,3.72222,3.94444,0.111111,"foliage"
8.33333,14.0,-3.33333,0.73447,140.0,-13.6667,1.77778,0.722222,0.111111,"foliage"
14.963,13.1111,15.4444,0.425441,222.0,-9.88889,1.61111,2.38889,0.111111,"grass"
29.8148,37.1111,-9.44444,0.310286,116.0,-12.4444,2.05556,0.444444,0.111111,"window"
59.5556,71.3333,-19.3333,0.255329,77.0,-16.0,1.55556,0.888889,0.0,"cement"
61.6296,76.4444,-24.2222,0.299213,201.0,-20.2222,2.5,2.11111,0.0,"path"
18.5185,18.2222,10.4444,0.301883,186.0,-9.55556,0.777778,0.888888,0.0,"grass"
22.5556,22.0,17.0,0.381429,180.0,-15.3333,1.16667,1.16667,0.0,"grass"
125.444,141.111,-13.0,0.19129,72.0,-34.0,1.5,0.777777,0.0,"sky"
2.44444,4.66667,-2.0,0.872222,76.0,-4.66667,1.66667,1.27778,0.0,"foliage"
4.07407,6.77778,-2.22222,0.762963,85.0,-5.88889,2.38889,2.83333,0.0,"foliage"
1.55556,3.66667,-4.33333,0.972222,131.0,-2.0,0.277778,0.166667,0.0,"window"
113.741,132.0,-13.8889,0.241576,15.0,-40.8889,0.666668,0.666668,0.0,"sky"
13.7037,12.6667,12.2222,0.401347,218.0,-9.11111,1.16667,1.16667,0.0,"grass"
25.8889,24.0,20.0,0.351881,235.0,-14.3333,1.94444,1.44444,0.0,"grass"
79.6667,91.4444,-8.66667,0.269733,78.0,-26.6667,43.3333,14.8333,0.0,"foliage"
9.96296,7.44444,11.4444,0.476236,192.0,-3.88889,2.88889,1.22222,0.0,"grass"
0.037037,0.111111,-0.111111,0.111111,148.0,-0.111111,0.055556,0.111111,0.0,"window"
6.07407,7.11111,-7.22222,0.529982,134.0,4.11111,0.777778,0.555556,0.0,"brickface"
6.77778,11.0,-8.66667,0.643678,147.0,-4.0,0.777778,0.611111,0.0,"brickface"
49.4444,61.0,-21.3333,0.305962,177.0,-13.3333,1.66667,2.16667,0.0,"path"
122.556,139.778,-17.0,0.205803,66.0,-34.6667,1.44444,1.27778,0.0,"sky"
3.96296,6.44444,0.111111,0.806658,110.0,-7.55556,2.72222,1.27778,0.111111,"foliage"
12.3333,21.1111,-12.6667,0.630928,86.0,-13.6667,0.277778,0.277778,0.0,"window"
7.96296,13.0,-4.88889,0.730592,107.0,-10.2222,6.77778,4.55556,0.0,"foliage"
2.40741,5.0,-1.88889,0.931217,130.0,-5.88889,1.22222,0.555555,0.0,"foliage"
6.33333,7.33333,-7.66667,0.537017,140.0,4.66667,1.0,1.05556,0.0,"brickface"
34.8519,42.0,-12.5556,0.27031,76.0,-8.88889,3.27778,0.833333,0.0,"cement"
54.9259,68.1111,-23.1111,0.306722,182.0,-16.4444,3.61111,3.72222,0.0,"path"
123.037,139.778,-16.7778,0.199347,41.0,-33.4444,1.11111,0.944448,0.0,"sky"
5.77778,7.55556,-7.0,0.543651,117.0,1.66667,0.555556,0.333333,0.0,"brickface"
37.7037,45.7778,-13.4444,0.270907,106.0,-10.7778,7.0,4.05556,0.0,"cement"
22.3333,21.4444,14.6667,0.327383,180.0,-12.0,3.0,1.22222,0.111111,"grass"
128.0,142.333,-12.3333,0.172504,25.0,-30.6667,1.11111,0.999999,0.0,"sky"
24.7037,34.8889,-13.7778,0.449747,129.0,-16.7778,2.0,1.94444,0.111111,"cement"
21.037,26.6667,-2.44444,0.415836,70.0,-14.4444,9.94444,9.44444,0.0,"foliage"
1.37037,2.33333,-1.77778,0.537037,152.0,-1.11111,2.05556,0.111111,0.0,"window"
31.3704,38.0,-11.1111,0.266302,189.0,-8.77778,5.83333,1.94444,0.0,"path"
70.0741,87.4444,-24.8889,0.30227,15.0,-27.2222,1.11111,0.833335,0.0,"cement"
26.5556,37.6667,-14.6667,0.46343,152.0,-18.6667,2.38889,5.0,0.0,"cement"
36.7407,44.4444,-13.8889,0.273358,70.0,-9.22222,8.77778,2.22222,0.0,"cement"
3.40741,6.0,-0.888889,0.843518,121.0,-6.88889,1.5,0.666667,0.111111,"foliage"
24.4815,31.5556,-18.1111,0.415737,77.0,-3.11111,2.44444,2.11111,0.0,"brickface"
110.481,131.111,-24.1111,0.253299,28.0,-37.7778,1.22222,0.555553,0.0,"sky"
58.6667,72.5556,-23.3333,0.298553,187.0,-18.3333,3.44444,2.66667,0.0,"path"
133.667,145.222,-11.0,0.13383,107.0,-23.6667,1.05555,1.0,0.0,"sky"
61.5926,75.6667,-22.4444,0.287526,196.0,-19.7778,2.22222,1.33333,0.111111,"path"
47.8519,56.3333,-16.2222,0.245321,120.0,-9.22222,1.55555,4.44444,0.0,"cement"
4.59259,5.22222,-6.77778,0.630159,142.0,4.88889,1.27778,0.388889,0.0,"brickface"
35.8148,45.5556,-15.7778,0.33727,33.0,-13.4444,0.277778,13.8889,0.0,"cement"
16.037,13.3333,12.8889,0.342307,195.0,-4.77778,0.611111,0.444444,0.0,"grass"
47.8148,58.2222,-19.4444,0.289144,185.0,-11.7778,3.11111,2.27778,0.111111,"path"
19.5926,18.4444,14.8889,0.35899,177.0,-11.4444,1.44444,0.944445,0.0,"grass"
8.44444,13.0,-7.33333,0.548545,89.0,-6.33333,1.11111,3.0,0.0,"window"
21.4444,30.0,-12.0,0.438882,157.0,-13.6667,1.38889,5.83333,0.0,"cement"
0.851852,1.44444,-0.222222,0.251852,145.0,-1.55556,1.27778,0.277778,0.0,"foliage"
127.556,142.556,-14.6667,0.176083,35.0,-30.3333,1.44444,1.11111,0.0,"sky"
19.0,17.3333,14.6667,0.34003,162.0,-9.66667,2.66667,0.944445,0.222222,"grass"
16.0741,14.5556,12.1111,0.32736,206.0,-7.55556,2.16667,0.944445,0.0,"grass"
126.148,140.444,-14.1111,0.170091,59.0,-28.7778,1.05556,0.500001,0.0,"sky"
18.3333,22.5556,-15.3333,0.410306,103.0,2.66667,1.11111,1.27778,0.0,"brickface"
43.9259,57.1111,-19.1111,0.354037,160.0,-20.4444,2.16667,3.0,0.0,"path"
1.55556,3.66667,-2.0,0.977778,141.0,-4.33333,0.722222,0.722222,0.0,"foliage"
21.4444,25.7778,-8.33333,0.270271,133.0,-4.66667,1.27778,4.38889,0.0,"cement"
28.1481,39.5556,-14.4444,0.453533,154.0,-19.7778,2.0,1.72222,0.0,"cement"
19.5926,18.6667,16.2222,0.396121,169.0,-13.4444,1.83333,1.05556,0.111111,"grass"
4.55556,5.33333,-6.66667,0.61164,123.0,4.33333,0.444444,0.444444,0.0,"brickface"
35.6296,45.2222,-14.2222,0.323915,103.0,-14.5556,1.11111,0.944443,0.0,"cement"
0.62963,1.88889,-1.88889,1.0,127.0,-1.88889,0.222222,0.222222,0.0,"foliage"
1.40741,2.44444,-1.88889,0.439153,152.0,-1.22222,2.11111,0.166667,0.0,"window"
52.4815,65.0,-20.7778,0.29763,196.0,-16.7778,6.88889,3.66667,0.0,"path"
113.37,132.0,-23.4444,0.222954,39.0,-32.4444,1.83333,1.38889,0.111111,"sky"
121.704,139.0,-14.4444,0.214204,59.0,-37.4444,1.05556,0.833335,0.0,"sky"
54.3333,65.2222,-18.0,0.258543,124.0,-14.6667,2.44444,1.5,0.0,"cement"
45.7407,56.3333,-18.2222,0.295992,105.0,-13.5556,2.16667,1.88889,0.0,"cement"
0.777778,2.33333,-2.33333,1.0,135.0,-2.33333,0.222222,0.222222,0.0,"window"
2.51852,6.11111,-3.88889,0.973765,124.0,-6.88889,1.11111,1.0,0.0,"foliage"
14.8148,23.4444,-12.7778,0.559179,93.0,-13.1111,0.388889,0.555556,0.0,"window"
0.666667,2.0,-2.0,1.0,137.0,-2.0,0.333333,0.388889,0.0,"foliage"
30.7778,38.1111,-12.3333,0.301747,188.0,-9.66667,1.38889,1.83333,0.0,"path"
0.148148,0.444444,-0.444444,0.222222,112.0,-0.444444,0.111111,0.222222,0.0,"foliage"
3.7037,7.11111,-5.44444,0.731922,137.0,-4.77778,0.277778,0.277778,0.0,"window"
5.18518,9.33333,-2.88889,0.790011,138.0,-9.55556,0.722222,1.27778,0.111111,"foliage"
54.5185,67.1111,-20.2222,0.289793,203.0,-17.5556,6.05556,0.944445,0.0,"path"
5.62963,6.66667,-7.22222,0.551587,122.0,4.11111,0.555556,0.277778,0.0,"brickface"
29.0741,41.5556,-14.5556,0.483771,148.0,-22.8889,1.05556,2.05556,0.0,"cement"
23.4444,30.0,-17.6667,0.414356,92.0,-2.0,1.38889,1.11111,0.0,"brickface"
5.7037,10.3333,-7.77778,0.69798,64.0,-6.11111,0.277778,0.055556,0.0,"window"
14.2222,22.1111,-11.6667,0.548825,89.0,-12.0,3.61111,0.555556,0.0,"window"
12.6296,12.4444,9.77778,0.401833,247.0,-9.22222,2.22222,2.66667,0.0,"grass"
19.3704,23.3333,-14.4444,0.376574,92.0,2.55556,2.0,1.88889,0.111111,"brickface"
45.7778,56.3333,-17.3333,0.287983,171.0,-14.3333,3.66667,1.94444,0.0,"path"
47.7037,58.8889,-17.7778,0.290278,195.0,-15.7778,4.11111,4.16667,0.0,"path"
0.37037,1.11111,-1.11111,0.888889,153.0,-1.11111,0.111111,0.277778,0.0,"window"
125.407,141.0,-15.8889,0.183565,30.0,-30.8889,0.611111,0.944447,0.0,"sky"
42.8148,55.3333,-18.4444,0.347142,160.0,-19.1111,1.55556,2.11111,0.0,"path"
135.963,146.222,-12.5556,0.111695,57.0,-18.2222,1.16667,0.611109,0.0,"sky"
1.51852,2.88889,-0.555556,0.916667,98.0,-3.55556,0.666667,0.722222,0.111111,"foliage"
5.81482,6.88889,-7.11111,0.531746,123.0,3.88889,0.388889,0.666667,0.0,"brickface"
5.40741,6.33333,-7.22222,0.564153,111.0,4.44444,0.611111,0.388889,0.0,"brickface"
1.40741,3.44444,-2.22222,0.981482,113.0,-3.88889,0.666667,0.611111,0.0,"foliage"
26.1111,29.5556,-7.66667,0.202846,159.0,-2.66667,2.22222,2.16667,0.0,"cement"
23.6667,30.4444,-15.6667,0.394863,120.0,-4.66667,3.22222,1.66667,0.111111,"brickface"
11.8148,9.44444,13.2222,0.419762,179.0,-6.11111,1.55556,0.666667,0.0,"grass"
44.2963,52.6667,-7.55556,0.348885,91.0,-17.5556,25.2778,27.2778,0.0,"foliage"
29.3333,37.0,-9.66667,0.327385,113.0,-13.3333,0.666667,0.944444,0.0,"window"
3.40741,5.77778,-3.88889,0.656614,145.0,-3.22222,1.77778,0.944445,0.0,"window"
55.8519,69.1111,-22.5556,0.300643,182.0,-17.2222,3.44444,2.22222,0.0,"path"
19.9259,18.7778,15.5556,0.366581,181.0,-12.1111,0.888889,1.11111,0.0,"grass"
65.1852,81.6667,-23.2222,0.309556,20.0,-26.2222,1.94444,0.944447,0.0,"cement"
15.0,11.7778,14.6667,0.408885,199.0,-5.0,1.38889,1.66667,0.0,"grass"
6.44444,8.11111,-8.33333,0.56433,118.0,3.33333,0.666667,0.555556,0.0,"brickface"
129.259,144.0,-11.4444,0.17818,15.0,-32.7778,0.555556,0.77778,0.0,"sky"
6.44444,5.33333,5.66667,0.427354,220.0,-2.33333,2.27778,2.27778,0.111111,"grass"
14.963,23.4444,-9.22222,0.596422,121.0,-16.2222,2.05556,1.44444,0.0,"foliage"
